1.000000000000000082e-05,3.688830911524677116e-72
2.000000000000000164e-05,3.552863536122161188e-22
3.000000000000000415e-05,1.257569683229849607e-12
4.000000000000000327e-05,1.229754580258403892e-08
5.000000000000000240e-05,1.812052060189389723e-06
6.000000000000000152e-05,4.065370639501127029e-05
7.000000000000000742e-05,3.349431413737552943e-04
8.000000000000000654e-05,1.522852462780183418e-03
9.000000000000000567e-05,4.732089426288930457e-03
1.000000000000000048e-04,1.136399995955968828e-02
1.100000000000000039e-04,2.274543302242402684e-02
1.200000000000000030e-04,3.984579314423597474e-02
1.300000000000000157e-04,6.314496990026026435e-02
1.400000000000000148e-04,9.263739557153918835e-02
1.500000000000000140e-04,1.279185668512985707e-01
1.600000000000000131e-04,1.683030774067624524e-01
1.700000000000000122e-04,2.129404453662639696e-01
1.800000000000000113e-04,2.609118245289275828e-01
1.900000000000000105e-04,3.113022758034643678e-01
2.000000000000000096e-04,3.632497203849514578e-01
2.100000000000000087e-04,4.159745189019662948e-01
2.200000000000000078e-04,4.687943206622742776e-01
2.300000000000000070e-04,5.211284718072130007e-01
2.400000000000000061e-04,5.724955053648150827e-01
2.500000000000000594e-04,6.225064020620550975e-01
2.600000000000000314e-04,6.708555644548712671e-01
2.700000000000000577e-04,7.173108419233820143e-01
2.800000000000000297e-04,7.617034830160732684e-01
2.900000000000000559e-04,8.039185557107866309e-01
3.000000000000000279e-04,8.438861403735894440e-01
3.100000000000000542e-04,8.815734404221114984e-01
3.200000000000000262e-04,9.169778514933076830e-01
3.300000000000000524e-04,9.501209651208369911e-01
3.400000000000000786e-04,9.810434453390231013e-01
3.500000000000000507e-04,1.009800697319438667e+00
3.600000000000000769e-04,1.036459239743139582e+00
3.700000000000000489e-04,1.061093692670698641e+00
3.800000000000000751e-04,1.083784297154327225e+00
3.900000000000000471e-04,1.104614889708343206e+00
4.000000000000000734e-04,1.123671262690426831e+00
4.100000000000000454e-04,1.141039849809173612e+00
4.200000000000000716e-04,1.156806683858845330e+00
4.300000000000000436e-04,1.171056581106956429e+00
4.400000000000000699e-04,1.183872513386611258e+00
4.500000000000000419e-04,1.195335134827786749e+00
4.600000000000000681e-04,1.205522435310773854e+00
4.700000000000000401e-04,1.214509497184128817e+00
4.800000000000000664e-04,1.222368335618882584e+00
4.900000000000000926e-04,1.229167806237354110e+00
5.000000000000001188e-04,1.234973566426303293e+00
5.100000000000000366e-04,1.239848079084781007e+00
5.200000000000000629e-04,1.243850649526357044e+00
5.300000000000000891e-04,1.247037487906874187e+00
5.400000000000001153e-04,1.249461790929847105e+00
5.500000000000000331e-04,1.251173837733347227e+00
5.600000000000000594e-04,1.252221095820493346e+00
5.700000000000000856e-04,1.252648333691102955e+00
5.800000000000001118e-04,1.252497737490888552e+00
5.900000000000000296e-04,1.251809029538977214e+00
6.000000000000000559e-04,1.250619587043311443e+00
6.100000000000000821e-04,1.248964559682529618e+00
6.200000000000001083e-04,1.246876985035496821e+00
6.300000000000000261e-04,1.244387901087024684e+00
6.400000000000000524e-04,1.241526455239795323e+00
6.500000000000000786e-04,1.238320009425974533e+00
6.600000000000001048e-04,1.234794241043954521e+00
6.700000000000001310e-04,1.230973239551662157e+00
6.800000000000000488e-04,1.226879598632341750e+00
6.900000000000000751e-04,1.222534503915557735e+00
7.000000000000001013e-04,1.217957816288480100e+00
7.100000000000001275e-04,1.213168150872892870e+00
7.200000000000000453e-04,1.208182951774082303e+00
7.300000000000000716e-04,1.203018562730479468e+00
7.400000000000000978e-04,1.197690293809279716e+00
7.500000000000001240e-04,1.192212484304383979e+00
7.600000000000000418e-04,1.186598561999959944e+00
7.700000000000000681e-04,1.180861098966547784e+00
7.800000000000000943e-04,1.175011864057621480e+00
7.900000000000001205e-04,1.169061872273428060e+00
8.000000000000000383e-04,1.163021431156255892e+00
8.100000000000000646e-04,1.156900184377366747e+00
8.200000000000000908e-04,1.150707152671024414e+00
8.300000000000001170e-04,1.144450772265593441e+00
8.400000000000001433e-04,1.138138930955758799e+00
8.500000000000000611e-04,1.131779001953729935e+00
8.600000000000000873e-04,1.125377875650934945e+00
8.700000000000001135e-04,1.118941989415316973e+00
8.800000000000001397e-04,1.112477355542975888e+00
8.900000000000000576e-04,1.105989587476629010e+00
9.000000000000000838e-04,1.099483924397238965e+00
9.100000000000001100e-04,1.092965254289218535e+00
9.200000000000001362e-04,1.086438135573881025e+00
9.300000000000000541e-04,1.079906817400293484e+00
9.400000000000000803e-04,1.073375258677427446e+00
9.500000000000001065e-04,1.066847145926457685e+00
9.600000000000001327e-04,1.060325910027288376e+00
9.700000000000001590e-04,1.053814741928840615e+00
9.799999999999999684e-04,1.047316607388338650e+00
